sqft,bathrooms,price,address,postingDate,numImages,longitude,latitude,bedrooms,title
,,1895,828 San Pablo Avenue,1455696000,24,-122.299425,37.892215,1,Newly Remodeled Apt ON Solano Ave-Next to Safeway-H/W Floors-OPEN Tues
724,1,3215,100 Grand Ave,1456128000,13,-122.26618,37.811527,1,"One Bedroom with ""Juliette"" Balcony and Lake Views!"
675,1,2185,288 Whitmore,1456128000,14,-122.252212,37.833463,1,Newly Remodeled One Bedroom One Bath Condo- Available Now
959,2,2575,91 Lakeshore Court,1455350400,23,-122.344072,37.910668,2,Fabulous Marina Bay Property - Gorgeous Remodel
1700,2,2500,5918 Bromley Ave,1454227200,15,-122.196381,37.766737,4,Spacious 4 Bed/ 2 Bath Unit available in Oakland
550,1,1800,2321 Dwight Way,1456128000,0,-122.263031,37.864687,0,"Nice Spacious Studio, Secure Bldg, 8 Min Walk to Campus "
750,1,2650,2321 Dwight Way,1456128000,0,-122.263031,37.864687,2,"Nice Spacious 2 BR Apt, Secure Bldg, 8 Min Walk to Campus "
820,1,3100,2617 Hillegass Ave.,1456128000,6,-122.256052,37.862725,2,Available Aug 1 Hillegass near Parker 1/2 mile to U/C
,,2650,392 Orange Street,1455868800,17,-122.25579,37.81726,2,BEAUTIFUL SPACiOUS UPSTAIRS UNIT
,,695,San Pablo Dam Rd at Valley View,1455436800,0,-122.319581,37.964223,1,Rental on the ranch
,,2995,1932 Hearst,1454572800,24,-122.272548,37.873431,3,6/1 Stunning Remodeled Apt in Gourmet Ghetto!!
550,1,1800,2321 Dwight Way,1455868800,0,-122.263031,37.864687,0,"Nice Spacious Studio, Secure Bldg, 8 Min Walk to Campus "
620,1,1913,4141 Stevenson Blvd,1455868800,7,-121.974354,37.539286,1,2nd Floor 1Bed/1Bath WILL GO FAST
450,1,1495,parnell court at oak road,1455868800,4,-122.058073,37.923323,1,Studio attached to single family home
730,1,2175,4141 Stevenson Blvd,1455868800,15,-121.974354,37.539286,1,Our biggest 1x1 with a DEN
936,2,1599,2751 Peppertree Dr,1455868800,14,-122.012357,38.275976,2,"San Francisco or Sacramento, Youre Half Way There!!!"
550,1,1798,2076 ashby,1454918400,7,-122.267017,37.855051,1,1 bedroom near BART Ashby
700,1,3020,1100 Pacific Marina,1455868800,5,-122.264442,37.782383,1,Open House This Weekend - Panomar
1015,2,2550,86 Lakeshore Court,1455868800,11,-122.345394,37.911385,2,"Elegant, light-filled upstairs 2 bdrm, 2 bath Condo steps from SF Bay."
725,1,1995,1310 ALMA,1455609600,9,-122.063478,37.893749,1,Lease take over we pay the DEPOSIT
,,2250,6114 Shattuck Ave,1455868800,5,-122.265985,37.84754,2,"2BR close to UC, Temescal, Telegragh, Walkscore 89!!"
1800,,4950,Parker at Ellsworth,1455868800,11,-122.26318,37.862826,4,"SPACIOUS, Beautiful, Southside Townhouse, walk to UC, avail. 6/1"
,,1795,2728 Benvenue Ave,1455868800,11,-122.255394,37.861412,0,"Large studio one bath walk to UC Campus, Elmwood shops avaialble 3/1/"
,,1800,Santa Clara Ave. at Grand St.,1455868800,5,0.0,0.0,1,"Elegant, Victorian one bedroom upper unit in Alameda"
1806,3,4600,319 The Spiral,1455609600,16,-122.256949,37.897489,4,***Wonderful 4 Bed/3 Bath Home For Lease!***
,,1895,1494 Solano Avenue,1455868800,16,-122.288263,37.890925,1,Super Charming Remodeled Apt-H/W Floors-Right ON SOLANO-Open Sun
,,2695,828 San Pablo Avenue,1455696000,15,-122.299425,37.892215,2,Remodeled Apt ON Solano Ave-Tons of Light-H/W Floors-OPEN Sun
652,1,2450,perkins at palm,1454832000,8,-122.254078,37.812564,1,Bright 1br -Condo near the lake
1500,1,1250,,1455955200,12,-122.251396,37.811276,2,looking for 1 roommate.Private room in a spacious 2 BDR apart
800,1,2600,2246 8th Street at Bancroft Way,1455955200,7,-122.294698,37.864828,2,Sunny 2 bedroom apartment
1050,2,5200,2242 San Jose Ave.,1455955200,12,-122.24818,37.761571,3,Victorian Apartment with redwood ceiling and deck
750,1,2650,2321 Dwight Way,1455868800,0,-122.263031,37.864687,2,"Nice Spacious 2 BR Apt, Secure Bldg, 8 Min Walk to Campus "
600,1,2300,Carleton St at Grant St,1455350400,6,-122.27408,37.860426,2,Newly renovated apt
900,1,2975,833 - 54th Street at Martin Luther King,1455955200,14,-122.272382,37.838649,2,"Luxurious apt. granite countertops, dishwasher, built-in microwave"
,,1700,540 alcatraz ave,1455350400,12,-122.262036,37.8502,0,"Huge 1920's apt, hardwood floor, yard, open house Mon@12 & 6pm"
800,1,1950,,1455955200,2,-122.301865,37.877021,2,Furnished 2 bed/1 bath House Now-June approx.
734,1,1795,1207 Melville Sq,1455955200,11,-122.348006,37.915487,1,"Top Floor Condo, Northshore @ Marina Bay"
,,4895,,1455955200,11,,,3,HEART of MONTCLAIR.... FERNWOOD BEAUTY - WALK to VILLAGE
3009,3,5900,,1455955200,8,-122.20052,37.894473,3,Classic Orinda Estates custom home lease
,,1500,,1455955200,0,-122.257,37.8664,0,Great Apartment Room in Luxury Building
800,1,2750,,1455350400,24,-122.2954,37.89,2,2Bedroom/1Bath House- Albany
,,1800,2602 Jetty Drive,1456041600,5,-122.346207,37.918022,0,MOVE IN READY! Townhouse with 1 large nice master bedroom for rent!
,,1800,2602 Jetty Drive,1456041600,5,-122.346207,37.918022,0,MOVE IN READY! Townhouse with 1 large nice master bedroom for rent!
,,1800,2602 Jetty Drive,1455696000,5,-122.346207,37.918022,0,MOVE IN READY! Townhouse with 1 large nice master bedroom for rent!
,,1800,2602 Jetty Drive,1455091200,5,-122.3461,37.91803,0,MOVE IN READY! Townhouse with 1 large nice master bedroom for rent!
,,1800,2602 Jetty Drive,1455696000,5,-122.346207,37.918022,0,MOVE IN READY! Townhouse with 1 large nice master bedroom for rent!
1200,1,2845,120 Caldecott Lane,1454745600,6,-122.222965,37.853848,2,2nd Floor w balcony
1300,1,3600,1054 Ellbert street,1455782400,23,-122.2104,37.8011,2,Upper Glenview Craftsman Bungalow
900,1,2975,833 - 54th Street at Martin Luther King,1456041600,15,-122.2804,37.8365,2,An upscale apt. for the business professional
700,1,2000,Santa Clara Ave at 8th Street,1454745600,17,-122.27328,37.773428,1,Large One Bedroom Lots of Closet Space - Utilities Included
,,2450,3900 Adeline,1456041600,23,-122.279278,37.829935,0,BRAND NEW Community in Emeryville
745,1,2350,6400 Christie Ave,1456041600,12,-122.29558,37.844026,1,"1 Br/1Ba Condo on High Floor, w/Secured Parking at Bridgewater"
,,2100,1625 Ashby Ave,1455696000,18,-122.276643,37.853724,0,Awesome renovated craftsman ($2100)
,,1675,1672 Oxford,1453622400,3,-122.267207,37.877303,0,Big studio with bay view! Newer kitchen and bathroom
,,2100,1672 Oxford,1453622400,4,-122.267207,37.877303,1,Large apartment easily used as 2 bedroom near U.C.
,,3395,,1456041600,5,-122.257,37.8664,2,2 Bedroom/2 Bath Modern New Condo
,,1995,2511/15 Parker st.l,1455782400,11,-122.257,37.8664,1,Remdeled One bedroom apartments at 2511 Parker St. consist of a large
700,1,2100,757 santa clara,1453622400,19,-122.274838,37.773428,1,Large 1 Bedroom utilities included
700,1,1950,Arlington Blvd at Claremont Ave,1455782400,11,-122.308481,37.938424,1,Great Richmond unit perfect for a traveling nurse/ visiting scholar
965,1,2495,,1456041600,10,-122.288089,37.822124,1,Modern & Spacious Loft-style Townhouse
993,2,3450,585 9th St. at Clay,1455350400,24,-122.276416,37.801884,2,Penthouse Two Bedroom at Market Square **3 Blks to BART**
625,1,2400,1121 40th ST at Adeline Street,1456041600,9,-122.278862,37.830667,1,"Contemporary/Urban One Bedroom Condo, 'Andante' Emeryville"
,,950,Mabel at Ashby,1456041600,0,-122.28408,37.852826,0,A nice independant Un/Furnished bed room at a convenient location
550,1,1250,59th st at Marshall st,1456128000,3,-122.28488,37.842426,0,rent studio/apt
,,1900,2602 Jetty Drive,1456128000,5,-122.3342,37.9265,0,MOVE IN READY! Townhouse with 1 large nice master bedroom for rent!
,,1800,2602 Jetty Drive,1456128000,5,-122.346207,37.918022,0,MOVE IN READY! Townhouse with 1 large nice master bedroom for rent!
,,1800,2602 Jetty Drive,1456128000,5,-122.346207,37.918022,0,MOVE IN READY! Townhouse with 1 large nice master bedroom for rent!
900,1,2000,65th St. at Shattuck,1454486400,5,-122.26638,37.850426,1,Sunfilled house close to BART
1155,2,3995,3015 San Pablo ave,1456128000,22,-122.286876,37.851736,2,"Newly Opened Higby- It's 100% Green,Beautiuful & Luxury"
3400,3,8600,Bryant Ave. . at Mosley St.,1456128000,12,-122.2648,37.7706,5,Elegant furnished home; rented on a monthly basis
900,1,2975,833 - 54th Street at Martin Luther King,1456128000,15,-122.2804,37.8365,2,"MUST SEE, LUXURIOUS 2 BR. APT."
667,1,2095,5 Admiral Way,1456128000,9,-122.302504,37.837368,1,1 bath Condo next to the Water
640,1,1780,Regent st,1456128000,6,-122.25678,37.853726,1,Sunny 1 bedroom in private Elmwood home
1000,1,3400,3215 King Street,1456128000,4,-122.273669,37.850645,2,"2+ bdr 1 bath. Light and bright, spacious. Wonderful yard."
1155,2,3995,3015 San Pablo ave,1456128000,18,-122.286876,37.851736,2,Experience Ultimate Comfort and Convenience At Higby
,,1995,1405 Spring Way,1456128000,4,-122.263745,37.882534,1,Quiet gem. Walk distance to UC/gourmet ghetto/Bart
,,1699,6616 Telegraph Ave,1456128000,0,-122.260796,37.852308,1,LARGE 1BR/1BA APT FOR RENT TELEGRAPH & ASHBY BEST LOCATION
,,1699,6616 Telegraph Ave,1456128000,0,-122.260796,37.852308,1,TELEGRAPH & ASHBY LARGE 1BR/1BA APT FOR RENT BEST LOCATION
1350,2,4300,,1456128000,0,-122.257,37.8664,4,4 br 2 Bath Next To Ashby Bart
,,5700,Highland Boulevard at Cowper,1455955200,19,-122.28148,37.916024,3,"**Gorgeous spacious house, 2 floors with fully-equipped living units**"
900,1,2975,833 - 54th Street at Martin Luther King,1456214400,15,-122.2804,37.8365,2,"Luxurious apt. granite countertops, dishwasher, built-in microwave"
1050,2,5200,,1456214400,12,-122.2648,37.7706,3,Furnished Victorian Apartment with redwood ceiling and deck
1842,,4675,Starview at Hiller,1456214400,4,-122.226484,37.85234,3,Hiller Highlands - Executive Townhome 3BDRM 2.5BA
1155,2,3995,San Pablo at Ashby,1455955200,10,-122.28698,37.852226,2,"Be You, Be Higby. Higby Apartments, Welcome Home"
1155,1155,3995,San Pablo at Ashby,1455696000,10,-122.28698,37.852226,0,"Welcome to Higby, Welcome Home."
1155,2,3995,San Pablo at Ashby,1455696000,11,-122.28698,37.852226,2,"Pet Friendly Community. Live Higby, Welcome Home"
1345,2,4995,San Pablo at Ashby,1455609600,7,-122.28698,37.852226,3,Higby Apartments! Home Sweet Home!
1155,2,3995,San Pablo at Ashby,1455609600,10,-122.28698,37.852226,2,"Brand New Building, Higby Apartments. Welcome Home!"
1155,2,3995,San Pablo at Ashby,1455609600,9,-122.28698,37.852226,2,"Brand New Building, Welcome to Higby, Welcome Home!"
1000,2,2700,425 orange St,1456214400,10,-122.2443,37.8126,2,Beautiful 2 bedroom 2 bath condo for rent
445,1,1150,3445 San Pablo Dam Rd.,1456214400,12,-122.323449,37.963481,0,Upper Studio 4 Rent
1155,2,3995,San Pablo at Ashby,1455955200,9,-122.28698,37.852226,2,Higby Apartments Brand New building
1155,2,3995,San Pablo at Ashby,1456214400,11,-122.28698,37.852226,2,Brand New Beautiful Builiding
,,2495,,1454918400,5,-122.2637,37.8361,3,Light and Bright Lovely 3bd upper unit
1350,2,4300,,1456214400,0,-122.257,37.8664,4,4 br 2 Bath Next To Ashby Bart
1155,2,3995,San Pablo at Ashby,1456214400,14,-122.28698,37.852226,2,"Home is where the heart is. Live Higby, Welcome Home."
,,2350,,1455091200,4,-122.2804,37.8365,1,Newly Remodeled 1BR Apartment in Luxury Highrise /w Easy Access to SF
1100,1,3200,Walnut at Virginia,1456041600,0,-122.267747,37.876903,2,Large 2BR/1BA with in unit Laundry
,,1675,grand ave at davidson,1455177600,6,-122.246279,37.815627,0,Large Bright Studio Furnished
750,1,1970,3366 Mt Diablo Blvd,1456214400,9,-122.107475,37.894424,1,All that's Missing is You!!
650,1,1950,3801 San Pablo,1456214400,13,-122.2804,37.8365,1,Upgraded 1 bedroom condo
840,2,4150,2024 Durant Ave.,1456214400,6,-122.269917,37.866524,2,FURNISHED TWO BEDROOM READY FOR MOVE IN IMMEDIATELY!!!
,,3800,1585 Brunswig lane,1455868800,17,-122.292852,37.835683,2,Upscale Shopping & Dinning at Your Doorstep!!
500,1,1600,1075 55th St,1455609600,8,-122.2804,37.8365,0,Newly Remodeled Unfurnished Studio with W/D.
800,1,2500,1000 43rd Street,1456214400,6,-122.27628,37.833527,1,Beautiful Live/Work Loft For Rent
1155,1155,3995,San Pablo at Ashby,1456214400,3,-122.28698,37.852226,0,"Welcome to Higby, Welcome Home"
1100,,3120,University at San Pablo,1456214400,5,-122.29238,37.869026,2,2 bed 2.5 bath Unit 225
620,1,2700,1122 university ave,1456214400,7,-122.291751,37.869116,2,2 Bed 1 Bath- Unit 309
705,1,2750,1122 university ave,1456214400,7,-122.29238,37.869026,2,2 bed 1 bath- Unit 206
1155,1155,3995,San Pablo at Ashby,1456214400,8,-122.2851,37.8656,0,Welcome to your new home!
,,1600,844 Page Street,1456214400,4,-122.300456,37.876479,0,studio
724,1,3215,100 Grand Ave,1456214400,13,-122.26618,37.811527,1,Your Dream Home Awaits w/ This Sydney Floor Plan
1100,1,2450,los angeles street at arlington,1455696000,14,-122.27898,37.841826,3,"3 bd. 2-Story Townhouse, Emeryville Border, W/D in unit **VIDEO TOUR**"
,,850,,1456214400,2,-122.256417,37.864173,1,Spring Sublet
,,3000,Scenic Ave at Lincoln Ave,1456214400,7,-122.211249,37.801985,2,"Charming, furnished craftsman for rent April 1st"
,,1100,814 Lexington Ave,1456300800,7,-122.304651,37.908695,1,$1100 Master room with Private bath***with awesome LOCATION
1200,1,2700,cottage Avenue at Santa Fe,1456214400,0,-122.385817,37.927755,3,Pt Richmond ~ 3 to 6 month Sublet
,,1600,345 south 27th St.,1456128000,6,-122.343781,37.927395,2,"Hardwood Flooring,Washer Dryer Hookup,Remodel Kitchen & Bath,Parkings"
900,1,2975,833 - 54th Street at Martin Luther King,1456300800,15,-122.272661,37.83853,2,SUNNY APT. WITH A VIEW FROM THE KITCHEN
2456,3,4895,Paru St at Clement Ave,1454227200,13,-122.254786,37.776855,4,"Alameda, Exec SFH 4Br/3Ba, Built 2002, near MARINA"
700,1,2195,"1011 62nd street, B",1456300800,5,-122.280707,37.845681,2,"Open House Tonight- North Oakland, Hip area, NOBE"
,,2300,57th Street at Gaskill,1455177600,12,-122.279549,37.840869,2,"SUPER CUTE, TOTALLY REMODELED 2 BEDROOM in NOBE"
1000,,2285,Stratford at Berkeley Park,1456300800,3,-122.28578,37.903225,1,"Kensington,Gorgeus Bay view, Spacious, 1bedroom Plus"
700,1,2495,306 LEE STREET,1455955200,24,-122.257128,37.811362,1,☎☎☎ BEST HEART OF LAKE MERRITT*DESIGNER Bldg*1 BLK to LAKE
,,1995,2427 Hilgard Ave,1456041600,4,-122.262533,37.878444,0,2427 Hilgard Ave. 4 blocks to UCB/HAAS/LBNL bus. Hardwoods
1369,2,3980,Christie Ave.,1455696000,14,-122.296801,37.841978,2,21st floor w/ panoramic views of the Golden Gate Bridge
1800,3,5400,Walnut at Virginia,1456300800,0,-122.267768,37.877004,5,Large 5BR/3BA with in unit Laundry
,,2375,Ashby Ave at Wheeler,1456300800,6,-122.26508,37.855626,2,New Remodel Two Bedroom Ashby Bart Garden views
,,2500,1541 Oxford St,1456300800,0,-122.266653,37.879071,2,"Roomy, Bright 1,2,3BR, Apts, 2 Blocks from UCB"
850,1,2550,2427 Hilgard Ave,1456041600,10,-122.262923,37.878331,1,Furnished apartment 4 blocks to UCB/Haas/Bus to LBNL. Avail 2/27/16
936,2,1599,2751 Peppertree Dr,1456300800,15,-122.012357,38.275976,2,"San Francisco or Sacramento, Youre Half Way There!!!"
450,1,1095,Center at Carlson,1456300800,0,-122.344681,37.930124,0,$1095 Studio Apt in Richmond -walk-in distance to Bart
,,2100,2830 Sacramento St,1456300800,9,-122.280028,37.85656,2,Nice and Quite 2BR/1BA
,,3500,1022 magnolia,1456300800,19,-122.288438,37.807754,3,Beautiful 3 Bedroom Flat in West Oakland
1000,,2285,Stratford at Coventry,1456300800,7,-122.28188,37.902625,1,"Bay view, GGB, very large1+ Bedroom"
890,1,2800,5115 Shattuck Ave,1453881600,14,-122.264695,37.837659,2,"Walking distance to the Children's Hospital, Cozy 2 bedrooms Unit!!!"
734,1,1795,1207 Melville Sq,1456300800,11,-122.348006,37.915487,1,"Top Floor Condo, Northshore @ Marina Bay"
,,2900,830 East 28th Street at Park Blvd,1456387200,20,-122.237555,37.802537,2,"~*~*~ Nice FLAT with Views, Deck, W/D, Garage, Patio, and Garden ~*~*~"
,,2900,830 East 28th Street at Park Blvd,1456214400,18,-122.237555,37.802537,2,"~*~*~ Nice FLAT with Views, Deck, W/D, Garage, Patio, and Garden ~*~*~"
,,4500,Locksley at Hudson,1456387200,4,-122.25578,37.842126,2,"Charming House, Heart of Rockridge"
707,1,3630,Kittredge Street at Shattuck Avenue,1456387200,14,-122.26828,37.868625,2,DOWNTOWN. Walk to BART
,,3450,7357 STOCKTON AVE.,1455350400,18,-122.29798,37.912013,3,Open house 3BR/2BA: Pano Views & Double Decks!
600,1,2695,2431 9th St,1455264000,13,-122.292427,37.861875,2,"Welcome to your next home. This two bed, one bath apartment is an urba"
731,1,2792,6399 Christie Ave,1456387200,9,-122.29558,37.844026,1,1-Bed/1-Bath Apt Located in Emeryville
900,1,2650,Park View Terrace at Grand Ave.,1456300800,14,-122.258906,37.809987,1,May 15 Bright lofty furnished Adams Pt Condo. Balcony-garage-location!
550,1,1800,2321 Dwight Way,1456387200,0,-122.263031,37.864687,0,"Nice Spacious Studio, Secure Bldg, 8 Min Walk to Campus "
1073,2,3687,6399 Christie Ave,1456387200,7,-122.29558,37.844026,2,2-bed/2-bath Available Soon At Avenue64!
1089,2,3682,6399 Christie Ave,1456387200,7,-122.29558,37.844026,2,2-bed/2-bath Available Soon At Avenue64! Walking closets!
,,2300,1080 Delaware,1456387200,4,-122.293548,37.871477,1,THE DELAWARE 1 Bedroom Immediate Move-In
1100,1,2795,2076 ashby ave,1456387200,5,-122.26741,37.855378,2,Ashby and Shattuck nr BART
750,1,2650,2321 Dwight Way,1456387200,0,-122.263031,37.864687,2,"Nice Spacious 2 BR Apt, Secure Bldg, 8 Min Walk to Campus "
,,1795,1494 Solano Avenue,1456387200,24,-122.288263,37.890925,1,Newly Remodeled Apt ON Solano - Next to Safeway-H/W Floors-OPEN THURS
,,1895,828 San Pablo Avenue,1456128000,24,-122.299425,37.892215,1,Newly Remodeled Apt ON Solano Ave-Next to Safeway-H/W Floors-OPEN Thur
1113,1,3200,574 48th St at Shattuck,1455609600,11,-122.265005,37.835451,2,Beautiful 2 Bed 1 Bath Condo in The Heart of Temescal
,,2695,1494 Solano Avenue,1455868800,24,-122.288263,37.890925,2,Newly Remodeled Apt-Tons of Light-New H/W Floor-ON Solano Ave-OPEN Thu
609,1,2825,2001 5th St. at University,1455177600,20,-122.29918,37.867726,1,"Spectacular Brand New 1BR/1BA! Lots of Natural Light, Island Kitchen!"
1155,2,3995,3015 San Pablo AVe,1456387200,23,-122.2851,37.8656,2,Live Higby- Its What Home Is Suppose To Feel Like
898,1,3928,1910 Oxford Street,1456387200,4,-122.26678,37.874125,2,Great 2 bedroom across from campus!
,,2895,grant,1455004800,8,-122.27678,37.881125,2,2 Bedroom in Great Neighborhood - New Kitchen & Bathroom! G394
,,2195,,1455004800,6,-122.25,37.8571,1,short term lease!! 1 Bed AVL NOW- Close to Campus: r4
,,7495,Hillgard at Arch,1455177600,23,-122.2655,37.8784,6,Available 6/1 Beautiful Extra Large Apartment Next To CAL! Open Sun!
707,1,3566,2110 Haste St,1456387200,4,-122.267676,37.865046,2,Gorgeous downtown apartment!
680,1,2950,2210 Durant Avenue,1456387200,15,-122.265193,37.866689,2,"Top Floor, 2BD/1BA by Tang Center - SAT SHOWING - Avail 6/15!"
820,2,3695,1930 Vine Street,1456387200,16,-122.272232,37.879477,3,3bd/2ba Avail June - Minutes to Shattuck Ave - Showing on SUNDAY!
900,1,2295,808 12th street Unit 3 at West,1456387200,15,-122.28077,37.806768,2,Outstanding City center location 2 Br 1 Ba Apt
,,1195,2622 College,1455782400,12,-122.254164,37.8629,0,June 1 Endearing Room Only 5 Blocks From Campus! Open House Sun
,,2795,2212 Ward St,1455696000,9,-122.264611,37.859963,2,June 1 Superb & Remodeled! Less Than 1 Mile UCB! Open House Saturday
