,address,avg0,avg1,avg2,avg3,avg4plus,bathrooms,bedrooms,description,latitude,longitude,price,sqft,title,price per room
211,2605 Durant Ave,688.0,0.0,0.0,0.0,0,0.0,0.0,0,37.868387,-122.256378,0.0,0.0,0,688
212,2701 Durant Ave,992.0,1464.0,3400.0,0.0,0,0.0,0.0,0,37.8684814,-122.2540677,0.0,0.0,0,1952
213,2811 Channing Way,0.0,0.0,2629.0,0.0,0,0.0,0.0,0,37.86836,-122.251234,0.0,0.0,0,2629
214,66 Panoramic Way,0.0,0.0,2639.0,0.0,0,0.0,0.0,0,37.8684297,-122.2484568,0.0,0.0,0,2639
215,64 Panoramic Way,0.0,2030.0,2487.0,0.0,0,0.0,0.0,0,37.868298,-122.248314,0.0,0.0,0,2258
216,2510 Bancroft Way,1789.0,2693.0,0.0,0.0,0,0.0,0.0,0,37.8685381,-122.2587686,0.0,0.0,0,2241
217,2639 Durant Ave,0.0,1343.0,0.0,0.0,0,0.0,0.0,0,37.8686,-122.255065,0.0,0.0,0,1343
218,2420 Dwight Way,0.0,1614.0,0.0,0.0,0,0.0,0.0,0,37.864696,-122.259635,0.0,0.0,0,1614
219,2510 Regent St,0.0,1776.0,2305.0,1825.0,0,0.0,0.0,0,37.8648076,-122.2579491,0.0,0.0,0,1968
220,2500 Durant Ave,1621.0,2519.0,3450.0,0.0,0,0.0,0.0,0,37.867621,-122.258655,0.0,0.0,0,2530
221,2735 Durant Ave,2600.0,0.0,0.0,0.0,0,0.0,0.0,0,37.8687631,-122.2528839,0.0,0.0,0,2600
222,2308 Warring St,0.0,2867.0,3075.0,0.0,0,0.0,0.0,0,37.8688689,-122.2512,0.0,0.0,0,2971
223,2310 Piedmont Ave,0.0,1774.0,2725.0,0.0,0,0.0,0.0,0,37.869027,-122.252588,0.0,0.0,0,2249
224,2468 Bancroft Way,1628.0,1895.0,0.0,0.0,0,0.0,0.0,0,37.8684587,-122.2598855,0.0,0.0,0,1761
225,2425 Durant Ave,1321.0,0.0,2284.0,0.0,0,0.0,0.0,0,37.8678989,-122.2600477,0.0,0.0,0,1802
226,2402 Dana St,0.0,0.0,0.0,4047.0,0,0.0,0.0,0,37.866307,-122.261307,0.0,0.0,0,4047
227,2233 Channing Way,0.0,1922.0,0.0,0.0,0,0.0,0.0,0,37.866482,-122.264191,0.0,0.0,0,1922
228,2417 Ellsworth St,0.0,1832.0,0.0,0.0,0,0.0,0.0,0,37.8657795,-122.2631072,0.0,0.0,0,1832
229,2214 Durant Ave,1573.0,0.0,2888.0,0.0,0,0.0,0.0,0,37.866731,-122.265063,0.0,0.0,0,2230
230,2214 Channing Way,0.0,1150.0,2500.0,0.0,0,0.0,0.0,0,37.865919,-122.264815,0.0,0.0,0,1825
231,2725 Haste St,0.0,1704.0,2801.0,0.0,0,0.0,0.0,0,37.8668517,-122.2530882,0.0,0.0,0,2252
232,2418 Atherton St,1523.0,1239.0,0.0,0.0,0,0.0,0.0,0,37.8655339,-122.264666,0.0,0.0,0,1381
233,2119 Addison St,1143.0,1399.0,0.0,0.0,0,0.0,0.0,0,37.871583,-122.267161,0.0,0.0,0,1271
234,2124 Kittredge St,0.0,744.0,0.0,0.0,0,0.0,0.0,0,37.8684659,-122.2672063,0.0,0.0,0,744
235,2412 Fulton St,0.0,1751.0,0.0,0.0,0,0.0,0.0,0,37.8654463,-122.2657085,0.0,0.0,0,1751
236,2137 Haste St,0.0,0.0,2795.0,0.0,0,0.0,0.0,0,37.865257,-122.265797,0.0,0.0,0,2795
237,15 Canyon Rd,914.0,0.0,0.0,2609.0,0,0.0,0.0,0,37.870025,-122.249474,0.0,0.0,0,1761
238,2426 Fulton St,0.0,0.0,2550.0,4600.0,0,0.0,0.0,0,37.864828,-122.265754,0.0,0.0,0,3575
239,2024 University Ave,1576.0,0.0,0.0,0.0,0,0.0,0.0,0,37.8717035,-122.2700166,0.0,0.0,0,1576
240,76 Arden Rd,0.0,1523.0,0.0,0.0,0,0.0,0.0,0,37.8696729,-122.2475205,0.0,0.0,0,1523
241,152 Panoramic Way,0.0,0.0,2436.0,0.0,0,0.0,0.0,0,37.86826,-122.246359,0.0,0.0,0,2436
242,1900 University Ave,0.0,1696.0,2200.0,0.0,0,0.0,0.0,0,37.8713222,-122.2728006,0.0,0.0,0,1948
243,340 Panoramic Way,1583.0,0.0,0.0,0.0,0,0.0,0.0,0,37.869113,-122.245444,0.0,0.0,0,1583
244,2206 McKinley Ave,863.0,0.0,0.0,0.0,0,0.0,0.0,0,37.8683989,-122.2740181,0.0,0.0,0,863
245,1835 University Ave,1600.0,1686.0,0.0,0.0,0,0.0,0.0,0,37.871775,-122.2741036,0.0,0.0,0,1643
246,2124 McKinley Ave,1281.0,1625.0,0.0,0.0,0,0.0,0.0,0,37.869446,-122.27429,0.0,0.0,0,1453
247,2210 McKinley Ave,0.0,2500.0,1850.0,0.0,0,0.0,0.0,0,37.868034,-122.274118,0.0,0.0,0,2175
248,1823 University Ave,1600.0,1686.0,0.0,0.0,0,0.0,0.0,0,37.8716247,-122.274273,0.0,0.0,0,1643
249,1815 Addison St,1925.0,0.0,2252.0,0.0,0,0.0,0.0,0,37.870649,-122.274482,0.0,0.0,0,2088
250,1819 Addison St,0.0,0.0,2150.0,0.0,0,0.0,0.0,0,37.8706112,-122.2743056,0.0,0.0,0,2150
251,1820 Berkeley Way,0.0,2200.0,0.0,0.0,0,0.0,0.0,0,37.872034,-122.27439,0.0,0.0,0,2200
252,1811 Addison St,0.0,0.0,1950.0,0.0,0,0.0,0.0,0,37.870628,-122.274655,0.0,0.0,0,1950
253,1808 Addison St,1421.0,0.0,0.0,0.0,0,0.0,0.0,0,37.870085,-122.274638,0.0,0.0,0,1421
254,2133 Grant St,1795.0,2262.0,2802.0,0.0,0,0.0,0.0,0,37.869098,-122.274674,0.0,0.0,0,2286
255,2215 Grant St,0.0,1704.0,0.0,0.0,0,0.0,0.0,0,37.867978,-122.274563,0.0,0.0,0,1704
256,2405 McKinley Ave,0.0,0.0,1780.0,0.0,0,0.0,0.0,0,37.86482,-122.273153,0.0,0.0,0,1780
257,1820 Hearst Ave,0.0,2000.0,0.0,0.0,0,0.0,0.0,0,37.872891,-122.274387,0.0,0.0,0,2000
258,1810 Berkeley Way,0.0,1294.0,1827.0,0.0,0,0.0,0.0,0,37.871982,-122.274688,0.0,0.0,0,1560
259,1807 Addison St,0.0,0.0,3375.0,3875.0,0,0.0,0.0,0,37.870607,-122.274824,0.0,0.0,0,3625
260,2115 Grant St,0.0,1500.0,0.0,0.0,0,0.0,0.0,0,37.8697403,-122.2748176,0.0,0.0,0,1500
261,2231 Grant St,0.0,1738.0,0.0,0.0,0,0.0,0.0,0,37.867359,-122.274495,0.0,0.0,0,1738
262,2103 Grant St,1507.0,0.0,0.0,0.0,0,0.0,0.0,0,37.8701204,-122.2749159,0.0,0.0,0,1507
263,2139 Grant St,1795.0,2262.0,2802.0,0.0,0,0.0,0.0,0,37.8690457,-122.2748659,0.0,0.0,0,2286
264,2315 Grant St,0.0,1958.0,2274.0,0.0,0,0.0,0.0,0,37.86615,-122.274369,0.0,0.0,0,2116
265,2233 Grant St,0.0,1738.0,0.0,0.0,0,0.0,0.0,0,37.8672716,-122.2746801,0.0,0.0,0,1738
266,2319 Grant St,1375.0,1816.0,2274.0,0.0,0,0.0,0.0,0,37.865996,-122.274358,0.0,0.0,0,1821
267,2120 Grant St,0.0,2871.0,2822.0,0.0,0,0.0,0.0,0,37.8693521,-122.2752796,0.0,0.0,0,2846
268,2224 Grant St,0.0,1497.0,0.0,0.0,0,0.0,0.0,0,37.867476,-122.2752,0.0,0.0,0,1497
269,1922 Grant St,0.0,767.0,1000.0,1800.0,0,0.0,0.0,0,37.8718001,-122.275381,0.0,0.0,0,1189
270,1908 Grant St,1000.0,1611.0,0.0,0.0,0,0.0,0.0,0,37.8726006,-122.2755725,0.0,0.0,0,1305
271,1743 Berkeley Way,1000.0,1611.0,0.0,0.0,0,0.0,0.0,0,37.872421,-122.27566,0.0,0.0,0,1305
272,1759 Berkeley Way,1000.0,1611.0,0.0,0.0,0,0.0,0.0,0,37.8722875,-122.2755794,0.0,0.0,0,1305
273,1920 Grant St,0.0,0.0,0.0,2754.0,0,0.0,0.0,0,37.871887,-122.275602,0.0,0.0,0,2754
274,2330 Grant St,2350.0,0.0,0.0,0.0,0,0.0,0.0,0,37.865715,-122.275018,0.0,0.0,0,2350
275,2340 Grant St,0.0,0.0,2400.0,0.0,0,0.0,0.0,0,37.865386,-122.274986,0.0,0.0,0,2400
276,1733 Bancroft Way,0.0,0.0,2690.0,0.0,0,0.0,0.0,0,37.866798,-122.275594,0.0,0.0,0,2690
277,2313 Roosevelt Ave,0.0,1457.0,2300.0,0.0,0,0.0,0.0,0,37.865894,-122.275483,0.0,0.0,0,1878
278,2319 Roosevelt Ave,0.0,2150.0,0.0,0.0,0,0.0,0.0,0,37.865741,-122.275468,0.0,0.0,0,2150
279,1810 Bonita Ave,0.0,0.0,1852.0,3150.0,0,0.0,0.0,0,37.873846,-122.272456,0.0,0.0,0,2501
280,2037 Hearst Ave,0.0,1888.0,1705.0,0.0,0,0.0,0.0,0,37.87409,-122.269138,0.0,0.0,0,1796
281,1806 Bonita Ave,0.0,1700.0,0.0,0.0,0,0.0,0.0,0,37.873986,-122.272471,0.0,0.0,0,1700
282,2015 Hearst Ave,0.0,0.0,3075.0,0.0,0,0.0,0.0,0,37.873954,-122.270238,0.0,0.0,0,3075
283,2025 Hearst Ave,0.0,2450.0,0.0,0.0,0,0.0,0.0,0,37.874001,-122.269823,0.0,0.0,0,2450
284,2029 Hearst Ave,0.0,1600.0,0.0,0.0,0,0.0,0.0,0,37.874037,-122.269547,0.0,0.0,0,1600
285,2125 Hearst Ave,1806.0,2205.0,0.0,0.0,0,0.0,0.0,0,37.8740722,-122.2678726,0.0,0.0,0,2005
286,1905 Delaware St,0.0,787.0,0.0,0.0,0,0.0,0.0,0,37.8744242,-122.2729672,0.0,0.0,0,787
287,2030 Delaware St,1495.0,0.0,2338.0,0.0,0,0.0,0.0,0,37.874418,-122.269488,0.0,0.0,0,1916
288,2119 Hearst Ave,1676.0,1396.0,0.0,0.0,0,0.0,0.0,0,37.87424,-122.268045,0.0,0.0,0,1536
289,2131 Hearst Ave,1923.0,1923.0,0.0,0.0,0,0.0,0.0,0,37.87428,-122.267706,0.0,0.0,0,1923
290,2225 Hearst Ave,1232.0,0.0,0.0,0.0,0,0.0,0.0,0,37.8743771,-122.2657701,0.0,0.0,0,1232
291,2235 Hearst Ave,1117.0,1261.0,0.0,0.0,0,0.0,0.0,0,37.8743974,-122.2655759,0.0,0.0,0,1189
292,1742 MLK Jr Way,0.0,0.0,2200.0,0.0,0,0.0,0.0,0,37.8744425,-122.2735573,0.0,0.0,0,2200
293,1917 Delaware St,0.0,1411.0,1925.0,0.0,0,0.0,0.0,0,37.87457,-122.272508,0.0,0.0,0,1668
294,1925 Delaware St,0.0,0.0,1809.0,3150.0,0,0.0,0.0,0,37.8746129,-122.272162,0.0,0.0,0,2479
295,1933 Delaware St,0.0,0.0,2354.0,0.0,0,0.0,0.0,0,37.874654,-122.271818,0.0,0.0,0,2354
296,2032 Delaware St,1495.0,0.0,2338.0,0.0,0,0.0,0.0,0,37.874576,-122.2693812,0.0,0.0,0,1916
297,2255 Hearst Ave,1213.0,1506.0,0.0,0.0,0,0.0,0.0,0,37.8745488,-122.2650819,0.0,0.0,0,1359
298,2267 Hearst Ave,0.0,2069.0,2975.0,0.0,0,0.0,0.0,0,37.8745073,-122.2647359,0.0,0.0,0,2522
299,2283 Hearst Ave,1230.0,1793.0,0.0,0.0,0,0.0,0.0,0,37.874745,-122.264502,0.0,0.0,0,1511
300,1741 MLK Jr Way,1100.0,0.0,0.0,0.0,0,0.0,0.0,0,37.8746269,-122.273014,0.0,0.0,0,1100
301,1921 Delaware St,0.0,0.0,2267.0,0.0,0,0.0,0.0,0,37.874592,-122.272336,0.0,0.0,0,2267
302,1929 Delaware St,0.0,0.0,2298.0,0.0,0,0.0,0.0,0,37.874636,-122.271991,0.0,0.0,0,2298
303,2017 Delaware St,0.0,0.0,2211.0,0.0,0,0.0,0.0,0,37.874854,-122.270281,0.0,0.0,0,2211
304,2120 Delaware St,0.0,1719.0,2462.0,0.0,0,0.0,0.0,0,37.8747719,-122.2681144,0.0,0.0,0,2090
305,1806 Walnut St,1713.0,1858.0,0.0,0.0,0,0.0,0.0,0,37.874749,-122.267854,0.0,0.0,0,1785
306,1818 Walnut St,0.0,2180.0,0.0,0.0,0,0.0,0.0,0,37.8746442,-122.2677873,0.0,0.0,0,2180
307,1846 Spruce St,1425.0,1753.0,0.0,0.0,0,0.0,0.0,0,37.874687,-122.265709,0.0,0.0,0,1589
308,1910 Francisco St,0.0,1624.0,0.0,0.0,0,0.0,0.0,0,37.874912,-122.272765,0.0,0.0,0,1624
309,2019 Delaware St,1193.0,1294.0,0.0,0.0,0,0.0,0.0,0,37.874873,-122.270126,0.0,0.0,0,1243
310,2083 Delaware St,2255.0,2304.0,2689.0,3495.0,0,0.0,0.0,0,37.8747989,-122.2691925,0.0,0.0,0,2685
311,1817 Oxford St,1486.0,2156.0,0.0,0.0,0,0.0,0.0,0,37.87493,-122.266125,0.0,0.0,0,1821
312,1820 Spruce St,0.0,1771.0,0.0,0.0,0,0.0,0.0,0,37.874822,-122.265723,0.0,0.0,0,1771
313,1827 Spruce St,2030.0,2538.0,0.0,0.0,0,0.0,0.0,0,37.8749024,-122.2654298,0.0,0.0,0,2284
314,1809 Spruce St,2030.0,2538.0,0.0,0.0,0,0.0,0.0,0,37.8749211,-122.2648394,0.0,0.0,0,2284
315,1876 Arch St,0.0,1649.0,0.0,0.0,0,0.0,0.0,0,37.8749484,-122.2642256,0.0,0.0,0,1649
316,2317 Hearst Ave,1461.0,1671.0,0.0,0.0,0,0.0,0.0,0,37.8748988,-122.263034,0.0,0.0,0,1566
317,1920 Francisco St,1564.0,1932.0,2637.0,0.0,0,0.0,0.0,0,37.8751081,-122.2725256,0.0,0.0,0,2044
318,2018 Francisco St,0.0,0.0,0.0,2834.0,0,0.0,0.0,0,37.875237,-122.270201,0.0,0.0,0,2834
319,1798 Walnut St,0.0,2050.0,0.0,0.0,0,0.0,0.0,0,37.875114,-122.267804,0.0,0.0,0,2050
320,1793 Oxford St,0.0,2614.0,0.0,0.0,0,0.0,0.0,0,37.87517,-122.266155,0.0,0.0,0,2614
321,1800 Spruce St,0.0,1995.0,3395.0,0.0,0,0.0,0.0,0,37.875026,-122.265749,0.0,0.0,0,2695
322,1815 Spruce St,1791.0,2591.0,3818.0,0.0,0,0.0,0.0,0,37.875283,-122.265123,0.0,0.0,0,2733
323,1829 Spruce St,2030.0,2538.0,0.0,0.0,0,0.0,0.0,0,37.875124,-122.264889,0.0,0.0,0,2284
324,1799 Spruce St,2030.0,2538.0,0.0,0.0,0,0.0,0.0,0,37.875096,-122.2647739,0.0,0.0,0,2284
325,1862 Arch St,1167.0,1699.0,2995.0,0.0,0,0.0,0.0,0,37.875098,-122.264346,0.0,0.0,0,1953
326,2340 Le Conte Ave,0.0,1795.0,2443.0,0.0,0,0.0,0.0,0,37.87515,-122.263088,0.0,0.0,0,2119
327,1721 MLK Jr Way,0.0,0.0,0.0,3400.0,0,0.0,0.0,0,37.8752834,-122.2732459,0.0,0.0,0,3400
328,1717 MLK Jr Way,0.0,0.0,0.0,3400.0,0,0.0,0.0,0,37.875338,-122.273192,0.0,0.0,0,3400
329,1786 Spruce St,1609.0,2109.0,3242.0,0.0,0,0.0,0.0,0,37.875335,-122.265786,0.0,0.0,0,2320
330,1795 Spruce St,2030.0,2538.0,0.0,0.0,0,0.0,0.0,0,37.8752961,-122.2647927,0.0,0.0,0,2284
331,1850 Arch St,0.0,1801.0,2735.0,0.0,0,0.0,0.0,0,37.875306,-122.264369,0.0,0.0,0,2268
332,1710 MLK Jr Way,1600.0,0.0,0.0,0.0,0,0.0,0.0,0,37.875532,-122.273716,0.0,0.0,0,1600
333,1711 MLK Jr Way,1365.0,0.0,2685.0,0.0,0,0.0,0.0,0,37.875542,-122.273117,0.0,0.0,0,2025
334,1921 Francisco St,0.0,1850.0,1944.0,0.0,0,0.0,0.0,0,37.875514,-122.27236,0.0,0.0,0,1897
335,1725 Shattuck Ave,1495.0,1701.0,2445.0,0.0,0,0.0,0.0,0,37.875594,-122.268396,0.0,0.0,0,1880
336,1760 Walnut St,1505.0,1770.0,2195.0,0.0,0,0.0,0.0,0,37.875555,-122.267971,0.0,0.0,0,1823
337,1773 Oxford St,0.0,0.0,2875.0,0.0,0,0.0,0.0,0,37.875563,-122.266205,0.0,0.0,0,2875
338,1783 Spruce St,2030.0,2690.0,0.0,0.0,0,0.0,0.0,0,37.875476,-122.265276,0.0,0.0,0,2360
339,1785 Spruce St,2030.0,0.0,0.0,0.0,0,0.0,0.0,0,37.8755042,-122.2649365,0.0,0.0,0,2030
340,1793 Spruce St,2030.0,2538.0,0.0,0.0,0,0.0,0.0,0,37.875387,-122.2648102,0.0,0.0,0,2284
341,2511 Hearst Ave,1534.0,0.0,0.0,0.0,0,0.0,0.0,0,37.8754289,-122.259581,0.0,0.0,0,1534
342,1922 Virginia St,0.0,1934.0,0.0,0.0,0,0.0,0.0,0,37.875894,-122.272344,0.0,0.0,0,1934
343,2021 Francisco St,0.0,0.0,2200.0,0.0,0,0.0,0.0,0,37.875779,-122.270237,0.0,0.0,0,2200
344,1750 Walnut St,0.0,0.0,2335.0,0.0,0,0.0,0.0,0,37.875699,-122.267989,0.0,0.0,0,2335
345,1765 Oxford St,1737.0,1828.0,0.0,0.0,0,0.0,0.0,0,37.8757597,-122.2660701,0.0,0.0,0,1782
346,2508 Ridge Rd,1450.0,2037.0,0.0,0.0,0,0.0,0.0,0,37.875763,-122.259798,0.0,0.0,0,1743
347,2520 Ridge Rd,1750.0,2600.0,3426.0,0.0,0,0.0,0.0,0,37.87587,-122.259669,0.0,0.0,0,2592
348,1708 Milvia St,1384.0,0.0,3603.0,0.0,0,0.0,0.0,0,37.8758813,-122.2713749,0.0,0.0,0,2493
349,2025 Francisco St,0.0,0.0,2182.0,0.0,0,0.0,0.0,0,37.8758,-122.270083,0.0,0.0,0,2182
350,1709 Shattuck Ave,1789.0,2385.0,3147.0,0.0,0,0.0,0.0,0,37.876152,-122.26846,0.0,0.0,0,2440
351,1749 Oxford St,1550.0,1624.0,2305.0,0.0,0,0.0,0.0,0,37.875968,-122.26622,0.0,0.0,0,1826
352,1742 Spruce St,1421.0,0.0,2721.0,0.0,0,0.0,0.0,0,37.876047,-122.265655,0.0,0.0,0,2071
353,2516 Ridge Rd,1750.0,2600.0,3426.0,0.0,0,0.0,0.0,0,37.875964,-122.2597684,0.0,0.0,0,2592
354,1903 Virginia St,0.0,0.0,1776.0,2309.0,0,0.0,0.0,0,37.8762789,-122.273186,0.0,0.0,0,2042
355,2014 Virginia St,0.0,1408.0,0.0,0.0,0,0.0,0.0,0,37.8761912,-122.2704245,0.0,0.0,0,1408
356,2022 Virginia St,0.0,1792.0,2858.0,3795.0,0,0.0,0.0,0,37.876182,-122.270091,0.0,0.0,0,2815
357,1728 Walnut St,0.0,0.0,2700.0,0.0,0,0.0,0.0,0,37.876108,-122.268032,0.0,0.0,0,2700
358,1739 Oxford St,1117.0,1523.0,0.0,0.0,0,0.0,0.0,0,37.87612,-122.266234,0.0,0.0,0,1320
359,1738 Spruce St,0.0,2938.0,3145.0,4250.0,0,0.0,0.0,0,37.876164,-122.265768,0.0,0.0,0,3444
360,1799 Euclid Ave,1341.0,1889.0,1802.0,0.0,0,0.0,0.0,0,37.876309,-122.260062,0.0,0.0,0,1677
361,1649 MLK Jr Way,1295.0,0.0,0.0,3495.0,0,0.0,0.0,0,37.8762601,-122.2733406,0.0,0.0,0,2395
362,2112 Virginia St,0.0,2050.0,0.0,0.0,0,0.0,0.0,0,37.876501,-122.268225,0.0,0.0,0,2050
363,1725 Oxford St,1320.0,1602.0,660.0,0.0,0,0.0,0.0,0,37.87633,-122.266247,0.0,0.0,0,1194
364,1734 Spruce St,0.0,1139.0,0.0,0.0,0,0.0,0.0,0,37.8763,-122.265755,0.0,0.0,0,1139
365,2523 Ridge Rd,1563.0,2076.0,2763.0,0.0,0,0.0,0.0,0,37.876397,-122.259555,0.0,0.0,0,2134
366,2531 Ridge Rd,1282.0,0.0,0.0,0.0,0,0.0,0.0,0,37.8764386,-122.25903,0.0,0.0,0,1282
367,2615 Ridge Rd,0.0,1925.0,0.0,0.0,0,0.0,0.0,0,37.876613,-122.257933,0.0,0.0,0,1925
368,1635 MLK Jr Way,0.0,1950.0,2214.0,3045.0,0,0.0,0.0,0,37.876622,-122.273215,0.0,0.0,0,2403
369,1700 Walnut St,0.0,0.0,0.0,3299.0,0,0.0,0.0,0,37.87658,-122.268015,0.0,0.0,0,3299
370,1717 Oxford St,1592.0,2125.0,0.0,0.0,0,0.0,0.0,0,37.876582,-122.266276,0.0,0.0,0,1858
371,1720 Spruce St,2050.0,2850.0,0.0,0.0,0,0.0,0.0,0,37.876671,-122.265804,0.0,0.0,0,2450
372,1730 Spruce St,0.0,0.0,2258.0,0.0,0,0.0,0.0,0,37.876487,-122.265771,0.0,0.0,0,2258
373,1770 La Loma Ave,406.0,0.0,0.0,0.0,0,0.0,0.0,0,37.8766274,-122.2572067,0.0,0.0,0,406
374,2701 Ridge Rd,0.0,2150.0,2863.0,0.0,0,0.0,0.0,0,37.876697,-122.25683,0.0,0.0,0,2506
375,2703 Ridge Rd,0.0,1929.0,0.0,0.0,0,0.0,0.0,0,37.8767319,-122.256617,0.0,0.0,0,1929
376,1771 Highland Pl,1800.0,1990.0,2696.0,0.0,0,0.0,0.0,0,37.876602,-122.25547,0.0,0.0,0,2162
377,2143 Virginia St,0.0,2800.0,0.0,0.0,0,0.0,0.0,0,37.876952,-122.267302,0.0,0.0,0,2800
378,1700 Spruce St,0.0,1658.0,2225.0,0.0,0,0.0,0.0,0,37.876819,-122.26584,0.0,0.0,0,1941
379,1715 Spruce St,0.0,0.0,3749.0,0.0,0,0.0,0.0,0,37.876829,-122.265142,0.0,0.0,0,3749
380,2552 Le Conte Ave,0.0,0.0,3058.0,0.0,0,0.0,0.0,0,37.876796,-122.259501,0.0,0.0,0,3058
381,2572 Le Conte Ave,1624.0,0.0,0.0,0.0,0,0.0,0.0,0,37.876841,-122.259163,0.0,0.0,0,1624
382,2705 Ridge Rd,0.0,1818.0,0.0,0.0,0,0.0,0.0,0,37.876807,-122.256441,0.0,0.0,0,1818
383,1735 Highland Pl,0.0,1675.0,2409.0,0.0,0,0.0,0.0,0,37.8768357,-122.255771,0.0,0.0,0,2042
384,1634 Milvia St,0.0,0.0,0.0,3100.0,0,0.0,0.0,0,37.876967,-122.271624,0.0,0.0,0,3100
385,1694 Oxford St,0.0,2030.0,0.0,0.0,0,0.0,0.0,0,37.8768986,-122.2668554,0.0,0.0,0,2030
386,2451 Le Conte Ave,1639.0,0.0,0.0,0.0,0,0.0,0.0,0,37.877061,-122.261609,0.0,0.0,0,1639
387,2525 Le Conte Ave,0.0,2303.0,3345.0,0.0,0,0.0,0.0,0,37.8771506,-122.2602193,0.0,0.0,0,2824
388,1622 Milvia St,0.0,1421.0,2436.0,0.0,0,0.0,0.0,0,37.877198,-122.271652,0.0,0.0,0,1928
389,2541 Le Conte Ave,1688.0,2131.0,0.0,0.0,0,0.0,0.0,0,37.8771853,-122.2596749,0.0,0.0,0,1909
390,1615 MLK Jr Way,0.0,2071.0,2745.0,0.0,0,0.0,0.0,0,37.877349,-122.273302,0.0,0.0,0,2408
391,1618 Milvia St,0.0,0.0,2017.0,2814.0,0,0.0,0.0,0,37.8774,-122.271675,0.0,0.0,0,2415
392,2005 Lincoln St,0.0,1895.0,0.0,2837.0,0,0.0,0.0,0,37.877521,-122.271014,0.0,0.0,0,2366
393,2013 Lincoln St,0.0,1550.0,1634.0,0.0,0,0.0,0.0,0,37.87756,-122.270711,0.0,0.0,0,1592
394,1629 Walnut St,2375.0,0.0,2375.0,0.0,0,0.0,0.0,0,37.877476,-122.267526,0.0,0.0,0,2375
395,1631 Walnut St,1472.0,1720.0,0.0,0.0,0,0.0,0.0,0,37.877341,-122.26751,0.0,0.0,0,1596
396,1669 Oxford St,1950.0,1695.0,0.0,0.0,0,0.0,0.0,0,37.877486,-122.266386,0.0,0.0,0,1822
397,2420 Virginia St,1245.0,1465.0,0.0,0.0,0,0.0,0.0,0,37.8774393,-122.2620761,0.0,0.0,0,1355
398,2472 Virginia St,0.0,2862.0,2995.0,0.0,0,0.0,0.0,0,37.877482,-122.261158,0.0,0.0,0,2928
399,2559 Le Conte Ave,1688.0,2131.0,0.0,0.0,0,0.0,0.0,0,37.877327,-122.259527,0.0,0.0,0,1909
400,2575 Le Conte Ave,1995.0,2595.0,0.0,0.0,0,0.0,0.0,0,37.877364,-122.25927,0.0,0.0,0,2295
401,1609 Bonita Ave,0.0,0.0,2842.0,0.0,0,0.0,0.0,0,37.877589,-122.272163,0.0,0.0,0,2842
402,1607 Milvia St,1595.0,0.0,0.0,2995.0,0,0.0,0.0,0,37.877776,-122.27106,0.0,0.0,0,2295
403,2393 Virginia St,937.0,2200.0,0.0,0.0,0,0.0,0.0,0,37.8776331,-122.2628904,0.0,0.0,0,1568
404,2020 Cedar St,0.0,0.0,2511.0,0.0,0,0.0,0.0,0,37.878004,-122.270276,0.0,0.0,0,2511
405,1619 Walnut St,1294.0,0.0,0.0,0.0,0,0.0,0.0,0,37.877888,-122.267573,0.0,0.0,0,1294
406,1650 Oxford St,1167.0,1656.0,0.0,0.0,0,0.0,0.0,0,37.877786,-122.26709,0.0,0.0,0,1411
407,1684 Scenic Ave,937.0,2200.0,0.0,0.0,0,0.0,0.0,0,37.8777551,-122.2628645,0.0,0.0,0,1568
408,2477 Virginia St,1468.0,2026.0,3080.0,0.0,0,0.0,0.0,0,37.877959,-122.261356,0.0,0.0,0,2191
409,2505 Virginia St,1858.0,2677.0,3248.0,0.0,0,0.0,0.0,0,37.8779772,-122.2604625,0.0,0.0,0,2594
410,2030 Cedar St,1237.0,0.0,0.0,0.0,0,0.0,0.0,0,37.878046,-122.269966,0.0,0.0,0,1237
411,1612 Walnut St,0.0,0.0,2990.0,0.0,0,0.0,0.0,0,37.878037,-122.26827,0.0,0.0,0,2990
412,1634 Oxford St,0.0,1876.0,2418.0,3248.0,0,0.0,0.0,0,37.878063,-122.267121,0.0,0.0,0,2514
413,2340 Hilgard Ave,0.0,1860.0,3495.0,4695.0,0,0.0,0.0,0,37.87812,-122.2637203,0.0,0.0,0,3350
414,2380 Hilgard Ave,0.0,1320.0,0.0,0.0,0,0.0,0.0,0,37.878078,-122.263158,0.0,0.0,0,1320
415,1685 Euclid Ave,0.0,1875.0,0.0,0.0,0,0.0,0.0,0,37.878108,-122.2605,0.0,0.0,0,1875
416,2517 Virginia St,0.0,1827.0,0.0,0.0,0,0.0,0.0,0,37.878115,-122.260133,0.0,0.0,0,1827
417,2555 Virginia St,1484.0,1840.0,2259.0,0.0,0,0.0,0.0,0,37.878175,-122.259703,0.0,0.0,0,1861
418,1607 Walnut St,0.0,1726.0,0.0,0.0,0,0.0,0.0,0,37.8782179,-122.267616,0.0,0.0,0,1726
419,2422 Hilgard Ave,0.0,2000.0,0.0,0.0,0,0.0,0.0,0,37.878212,-122.262375,0.0,0.0,0,2000
420,2444 Hilgard Ave,1512.0,2875.0,0.0,0.0,0,0.0,0.0,0,37.878244,-122.261856,0.0,0.0,0,2193
421,2456 Hilgard Ave,0.0,1507.0,0.0,0.0,0,0.0,0.0,0,37.878267,-122.261684,0.0,0.0,0,1507
